time_s,gaze_x,gaze_y,gaze_z,pupil_size_mm,head_x,head_y,head_z
22.5963,0.0,0.0,1.0,0.0,0.085,1.6,-8.506
22.6111,0.0,0.0,1.0,0.0,0.084,1.6,-8.507
22.6246,0.0,0.0,1.0,0.0,0.084,1.6,-8.507
22.6379,0.0,0.0,1.0,0.0,0.083,1.6,-8.506
22.6521,0.0,0.0,1.0,0.0,0.083,1.6,-8.506
22.6659,0.0,0.0,1.0,0.0,0.083,1.6,-8.506
22.68,0.0,0.0,1.0,0.0,0.083,1.6,-8.506
22.6944,0.0,0.0,1.0,0.0,0.082,1.6,-8.506
22.7073,0.0,0.0,1.0,0.0,0.082,1.6,-8.506
22.7213,0.0,0.0,1.0,0.0,0.081,1.6,-8.506
22.7355,0.0,0.0,1.0,0.0,0.081,1.6,-8.506
22.75,0.0,0.0,1.0,0.0,0.081,1.6,-8.507
22.7631,0.0,0.0,1.0,0.0,0.081,1.6,-8.507
22.7769,0.0,0.0,1.0,0.0,0.079,1.6,-8.507
22.7912,0.0,0.0,1.0,0.0,0.079,1.6,-8.507
22.8051,0.0,0.0,1.0,0.0,0.078,1.6,-8.507
22.8193,0.0,0.0,1.0,0.0,0.079,1.6,-8.507
22.8324,0.0,0.0,1.0,0.0,0.079,1.6,-8.508
22.8466,0.0,0.0,1.0,0.0,0.078,1.6,-8.507
22.8608,0.0,0.0,1.0,0.0,0.077,1.6,-8.507
22.874,0.0,0.0,1.0,0.0,0.077,1.6,-8.508
22.8873,0.0,0.0,1.0,0.0,0.077,1.6,-8.508
22.9022,0.0,0.0,1.0,0.0,0.077,1.6,-8.508
22.9162,0.0,0.0,1.0,0.0,0.077,1.6,-8.508
22.9302,0.0,0.0,1.0,0.0,0.076,1.6,-8.509
22.9437,0.0,0.0,1.0,0.0,0.076,1.6,-8.509
22.9577,0.0,0.0,1.0,0.0,0.076,1.6,-8.509
22.9716,0.0,0.0,1.0,0.0,0.076,1.6,-8.509
22.985,0.0,0.0,1.0,0.0,0.076,1.6,-8.51
22.9991,0.0,0.0,1.0,0.0,0.077,1.6,-8.51
23.014,0.0,0.0,1.0,0.0,0.077,1.6,-8.51
23.027,0.0,0.0,1.0,0.0,0.077,1.6,-8.51
23.0406,0.0,0.0,1.0,0.0,0.077,1.6,-8.51
23.0546,0.0,0.0,1.0,0.0,0.077,1.6,-8.51
23.0691,0.0,0.0,1.0,0.0,0.077,1.6,-8.51
23.0827,0.0,0.0,1.0,0.0,0.078,1.6,-8.51
23.0967,0.0,0.0,1.0,0.0,0.078,1.6,-8.51
23.1109,0.0,0.0,1.0,0.0,0.078,1.6,-8.51
23.1243,0.0,0.0,1.0,0.0,0.078,1.6,-8.51
23.1376,0.0,0.0,1.0,0.0,0.079,1.6,-8.511
23.1515,0.0,0.0,1.0,0.0,0.079,1.6,-8.511
23.1657,0.0,0.0,1.0,0.0,0.079,1.6,-8.511
23.1796,0.0,0.0,1.0,0.0,0.079,1.6,-8.511
23.1943,0.0,0.0,1.0,0.0,0.08,1.6,-8.511
23.2075,0.0,0.0,1.0,0.0,0.08,1.6,-8.511
23.2218,0.0,0.0,1.0,0.0,0.081,1.6,-8.511
23.236,0.0,0.0,1.0,0.0,0.081,1.6,-8.511
23.2495,0.0,0.0,1.0,0.0,0.081,1.6,-8.511
23.2632,0.0,0.0,1.0,0.0,0.081,1.6,-8.511
23.2775,0.0,0.0,1.0,0.0,0.081,1.6,-8.511
23.2912,0.0,0.0,1.0,0.0,0.081,1.6,-8.511
23.3048,0.0,0.0,1.0,0.0,0.081,1.6,-8.512
23.3192,0.0,0.0,1.0,0.0,0.082,1.6,-8.512
23.3324,0.0,0.0,1.0,0.0,0.082,1.6,-8.512
23.3462,0.0,0.0,1.0,0.0,0.082,1.6,-8.512
23.3601,0.0,0.0,1.0,0.0,0.082,1.6,-8.512
23.374,0.0,0.0,1.0,0.0,0.082,1.6,-8.512
23.3878,0.0,0.0,1.0,0.0,0.082,1.6,-8.512
23.4022,0.0,0.0,1.0,0.0,0.083,1.6,-8.512
23.4156,0.0,0.0,1.0,0.0,0.082,1.6,-8.513
23.4299,0.0,0.0,1.0,0.0,0.083,1.6,-8.513
23.444,0.0,0.0,1.0,0.0,0.082,1.6,-8.514
23.4574,0.0,0.0,1.0,0.0,0.082,1.6,-8.514
23.4711,0.0,0.0,1.0,0.0,0.083,1.6,-8.515
23.485,0.0,0.0,1.0,0.0,0.082,1.6,-8.515
23.4998,0.0,0.0,1.0,0.0,0.082,1.6,-8.516
23.5132,0.0,0.0,1.0,0.0,0.083,1.6,-8.516
23.527,0.0,0.0,1.0,0.0,0.082,1.6,-8.516
23.5405,0.0,0.0,1.0,0.0,0.083,1.6,-8.516
23.5545,0.0,0.0,1.0,0.0,0.083,1.6,-8.516
23.5686,0.0,0.0,1.0,0.0,0.083,1.6,-8.516
23.5828,0.0,0.0,1.0,0.0,0.083,1.6,-8.516
23.597,0.0,0.0,1.0,0.0,0.082,1.6,-8.517
23.6115,0.0,0.0,1.0,0.0,0.082,1.6,-8.517
23.6243,0.0,0.0,1.0,0.0,0.082,1.6,-8.518
23.6377,0.0,0.0,1.0,0.0,0.083,1.6,-8.519
23.6532,0.0,0.0,1.0,0.0,0.083,1.6,-8.519
23.6659,0.0,0.0,1.0,0.0,0.083,1.6,-8.52
23.6792,0.0,0.0,1.0,0.0,0.083,1.6,-8.52
23.6937,0.0,0.0,1.0,0.0,0.083,1.6,-8.521
23.7073,0.0,0.0,1.0,0.0,0.083,1.6,-8.522
23.7212,0.0,0.0,1.0,0.0,0.083,1.6,-8.523
23.7348,0.0,0.0,1.0,0.0,0.083,1.6,-8.522
23.7497,0.0,0.0,1.0,0.0,0.083,1.6,-8.523
23.7626,0.0,0.0,1.0,0.0,0.083,1.6,-8.522
23.7766,0.0,0.0,1.0,0.0,0.082,1.6,-8.523
23.7907,0.0,0.0,1.0,0.0,0.082,1.6,-8.524
23.8048,0.0,0.0,1.0,0.0,0.081,1.6,-8.523
23.819,0.0,0.0,1.0,0.0,0.081,1.6,-8.523
23.8332,0.0,0.0,1.0,0.0,0.081,1.6,-8.524
23.8463,0.0,0.0,1.0,0.0,0.079,1.6,-8.523
23.8601,0.0,0.0,1.0,0.0,0.079,1.6,-8.524
23.8745,0.0,0.0,1.0,0.0,0.079,1.6,-8.525
23.8886,0.0,0.0,1.0,0.0,0.078,1.6,-8.525
23.9019,0.0,0.0,1.0,0.0,0.078,1.6,-8.525
23.9164,0.0,0.0,1.0,0.0,0.077,1.6,-8.526
23.93,0.0,0.0,1.0,0.0,0.077,1.6,-8.526
23.9436,0.0,0.0,1.0,0.0,0.077,1.6,-8.527
23.9576,0.0,0.0,1.0,0.0,0.077,1.6,-8.527
23.9722,0.0,0.0,1.0,0.0,0.076,1.6,-8.527
23.9854,0.0,0.0,1.0,0.0,0.076,1.6,-8.527
23.9991,0.0,0.0,1.0,0.0,0.076,1.6,-8.528
24.0132,0.0,0.0,1.0,0.0,0.076,1.6,-8.529
24.0272,0.0,0.0,1.0,0.0,0.076,1.6,-8.53
24.0413,0.0,0.0,1.0,0.0,0.076,1.6,-8.531
24.0552,0.0,0.0,1.0,0.0,0.076,1.6,-8.532
24.0691,0.0,0.0,1.0,0.0,0.076,1.6,-8.533
24.0821,0.0,0.0,1.0,0.0,0.076,1.6,-8.534
24.0968,0.0,0.0,1.0,0.0,0.075,1.6,-8.535
24.1102,0.0,0.0,1.0,0.0,0.076,1.6,-8.536
24.1243,0.0,0.0,1.0,0.0,0.076,1.6,-8.537
24.1377,0.0,0.0,1.0,0.0,0.076,1.6,-8.537
24.1525,0.0,0.0,1.0,0.0,0.076,1.6,-8.538
24.1666,0.0,0.0,1.0,0.0,0.076,1.6,-8.539
24.1798,0.0,0.0,1.0,0.0,0.076,1.6,-8.54
24.194,0.0,0.0,1.0,0.0,0.077,1.6,-8.541
24.2076,0.0,0.0,1.0,0.0,0.077,1.6,-8.542
24.2204,0.0,0.0,1.0,0.0,0.077,1.6,-8.543
24.2352,0.0,0.0,1.0,0.0,0.077,1.6,-8.544
24.2495,0.0,0.0,1.0,0.0,0.077,1.6,-8.545
24.2635,0.0,0.0,1.0,0.0,0.077,1.6,-8.546
24.2766,0.0,0.0,1.0,0.0,0.077,1.6,-8.547
24.2903,0.0,0.0,1.0,0.0,0.078,1.6,-8.548
24.3047,0.0,0.0,1.0,0.0,0.078,1.6,-8.549
24.3186,0.0,0.0,1.0,0.0,0.078,1.6,-8.55
24.3325,0.0,0.0,1.0,0.0,0.078,1.6,-8.551
24.3461,0.0,0.0,1.0,0.0,0.079,1.6,-8.552
24.3606,0.0,0.0,1.0,0.0,0.079,1.6,-8.553
24.3744,0.0,0.0,1.0,0.0,0.078,1.6,-8.553
24.3876,0.0,0.0,1.0,0.0,0.078,1.6,-8.554
24.4014,0.0,0.0,1.0,0.0,0.079,1.6,-8.555
24.4154,0.0,0.0,1.0,0.0,0.079,1.6,-8.557
24.4298,0.0,0.0,1.0,0.0,0.079,1.6,-8.558
24.4442,0.0,0.0,1.0,0.0,0.079,1.6,-8.559
24.4578,0.0,0.0,1.0,0.0,0.078,1.6,-8.558
24.4717,0.0,0.0,1.0,0.0,0.077,1.6,-8.56
24.4856,0.0,0.0,1.0,0.0,0.077,1.6,-8.56
24.4995,0.0,0.0,1.0,0.0,0.076,1.6,-8.561
24.5134,0.0,0.0,1.0,0.0,0.076,1.6,-8.562
24.5275,0.0,0.0,1.0,0.0,0.074,1.6,-8.563
24.5408,0.0,0.0,1.0,0.0,0.073,1.6,-8.564
24.555,0.0,0.0,1.0,0.0,0.073,1.6,-8.565
24.5692,0.0,0.0,1.0,0.0,0.069,1.6,-8.566
24.5831,0.0,0.0,1.0,0.0,0.068,1.6,-8.567
24.5968,0.0,0.0,1.0,0.0,0.068,1.6,-8.568
24.6105,0.0,0.0,1.0,0.0,0.064,1.6,-8.569
24.6245,0.0,0.0,1.0,0.0,0.064,1.6,-8.57
24.6379,0.0,0.0,1.0,0.0,0.063,1.6,-8.571
24.652,0.0,0.0,1.0,0.0,0.062,1.6,-8.572
24.6661,0.0,0.0,1.0,0.0,0.062,1.6,-8.573
24.68,0.0,0.0,1.0,0.0,0.061,1.6,-8.574
24.695,0.0,0.0,1.0,0.0,0.059,1.6,-8.576
24.707,0.0,0.0,1.0,0.0,0.059,1.6,-8.577
24.721,0.0,0.0,1.0,0.0,0.057,1.6,-8.578
24.7351,0.0,0.0,1.0,0.0,0.057,1.6,-8.579
24.7499,0.0,0.0,1.0,0.0,0.057,1.6,-8.58
24.7633,0.0,0.0,1.0,0.0,0.057,1.6,-8.58
24.777,0.0,0.0,1.0,0.0,0.056,1.6,-8.582
24.7905,0.0,0.0,1.0,0.0,0.056,1.6,-8.583
24.8048,0.0,0.0,1.0,0.0,0.055,1.6,-8.582
24.8187,0.0,0.0,1.0,0.0,0.055,1.6,-8.582
24.8319,0.0,0.0,1.0,0.0,0.055,1.6,-8.583
24.8461,0.0,0.0,1.0,0.0,0.055,1.6,-8.585
24.8604,0.0,0.0,1.0,0.0,0.056,1.6,-8.586
24.8735,0.0,0.0,1.0,0.0,0.056,1.6,-8.586
24.887,0.0,0.0,1.0,0.0,0.057,1.6,-8.586
24.9022,0.0,0.0,1.0,0.0,0.057,1.6,-8.586
24.9163,0.0,0.0,1.0,0.0,0.058,1.6,-8.587
24.9297,0.0,0.0,1.0,0.0,0.057,1.6,-8.587
24.9437,0.0,0.0,1.0,0.0,0.057,1.6,-8.587
24.958,0.0,0.0,1.0,0.0,0.058,1.6,-8.588
24.9714,0.0,0.0,1.0,0.0,0.058,1.6,-8.589
24.9855,0.0,0.0,1.0,0.0,0.059,1.6,-8.589
24.9993,0.0,0.0,1.0,0.0,0.059,1.6,-8.589
25.0136,0.0,0.0,1.0,0.0,0.06,1.6,-8.587
25.0269,0.0,0.0,1.0,0.0,0.061,1.6,-8.587
25.0411,0.0,0.0,1.0,0.0,0.059,1.6,-8.587
25.0548,0.0,0.0,1.0,0.0,0.059,1.6,-8.587
25.0686,0.0,0.0,1.0,0.0,0.06,1.6,-8.587
25.0833,0.0,0.0,1.0,0.0,0.06,1.6,-8.587
25.0967,0.0,0.0,1.0,0.0,0.061,1.6,-8.587
25.1096,0.0,0.0,1.0,0.0,0.062,1.6,-8.587
25.1242,0.0,0.0,1.0,0.0,0.062,1.6,-8.587
25.1382,0.0,0.0,1.0,0.0,0.06,1.6,-8.587
25.1519,0.0,0.0,1.0,0.0,0.06,1.6,-8.587
25.1659,0.0,0.0,1.0,0.0,0.061,1.6,-8.586
25.1799,0.0,0.0,1.0,0.0,0.061,1.6,-8.586
25.1939,0.0,0.0,1.0,0.0,0.061,1.6,-8.586
25.2079,0.0,0.0,1.0,0.0,0.061,1.6,-8.585
25.2222,0.0,0.0,1.0,0.0,0.061,1.6,-8.585
25.2355,0.0,0.0,1.0,0.0,0.061,1.6,-8.585
25.2494,0.0,0.0,1.0,0.0,0.062,1.6,-8.584
25.2634,0.0,0.0,1.0,0.0,0.062,1.6,-8.584
25.2772,0.0,0.0,1.0,0.0,0.062,1.6,-8.583
25.2912,0.0,0.0,1.0,0.0,0.062,1.6,-8.582
25.3053,0.0,0.0,1.0,0.0,0.062,1.6,-8.583
25.3191,0.0,0.0,1.0,0.0,0.062,1.6,-8.583
25.3328,0.0,0.0,1.0,0.0,0.062,1.6,-8.582
25.3468,0.0,0.0,1.0,0.0,0.062,1.6,-8.582
25.361,0.0,0.0,1.0,0.0,0.061,1.6,-8.581
25.3742,0.0,0.0,1.0,0.0,0.06,1.6,-8.581
25.3878,0.0,0.0,1.0,0.0,0.06,1.6,-8.581
25.4022,0.0,0.0,1.0,0.0,0.06,1.6,-8.581
25.4162,0.0,0.0,1.0,0.0,0.058,1.6,-8.579
25.4301,0.0,0.0,1.0,0.0,0.057,1.6,-8.58
25.4439,0.0,0.0,1.0,0.0,0.056,1.6,-8.577
25.4575,0.0,0.0,1.0,0.0,0.056,1.6,-8.577
25.4722,0.0,0.0,1.0,0.0,0.055,1.6,-8.577
25.4854,0.0,0.0,1.0,0.0,0.054,1.6,-8.576
25.4993,0.0,0.0,1.0,0.0,0.053,1.6,-8.576
25.5133,0.0,0.0,1.0,0.0,0.053,1.6,-8.575
25.5274,0.0,0.0,1.0,0.0,0.053,1.6,-8.573
25.5412,0.0,0.0,1.0,0.0,0.052,1.6,-8.573
25.5548,0.0,0.0,1.0,0.0,0.051,1.6,-8.572
25.5689,0.0,0.0,1.0,0.0,0.051,1.6,-8.57
25.5826,0.0,0.0,1.0,0.0,0.05,1.6,-8.568
25.5968,0.0,0.0,1.0,0.0,0.05,1.6,-8.567
25.6106,0.0,0.0,1.0,0.0,0.05,1.6,-8.565
25.6237,0.0,0.0,1.0,0.0,0.049,1.6,-8.564
25.6381,0.0,0.0,1.0,0.0,0.049,1.6,-8.563
25.6518,0.0,0.0,1.0,0.0,0.048,1.6,-8.559
25.6659,0.0,0.0,1.0,0.0,0.047,1.6,-8.558
25.6802,0.0,0.0,1.0,0.0,0.047,1.6,-8.553
25.6935,0.0,0.0,1.0,0.0,0.047,1.6,-8.552
25.7072,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
25.7217,0.0,0.0,1.0,0.0,0.047,1.6,-8.549
25.7358,0.0,0.0,1.0,0.0,0.048,1.6,-8.542
25.75,0.0,0.0,1.0,0.0,0.048,1.6,-8.541
25.7632,0.0,0.0,1.0,0.0,0.05,1.6,-8.534
25.7775,0.0,0.0,1.0,0.0,0.051,1.6,-8.533
25.791,0.0,0.0,1.0,0.0,0.051,1.6,-8.532
25.8051,0.0,0.0,1.0,0.0,0.053,1.6,-8.531
25.8189,0.0,0.0,1.0,0.0,0.056,1.6,-8.526
25.8327,0.0,0.0,1.0,0.0,0.057,1.6,-8.526
25.8466,0.0,0.0,1.0,0.0,0.059,1.6,-8.522
25.8609,0.0,0.0,1.0,0.0,0.061,1.6,-8.522
25.8737,0.0,0.0,1.0,0.0,0.062,1.6,-8.521
25.8875,0.0,0.0,1.0,0.0,0.067,1.6,-8.518
25.902,0.0,0.0,1.0,0.0,0.068,1.6,-8.518
25.9154,0.0,0.0,1.0,0.0,0.07,1.6,-8.518
25.9299,0.0,0.0,1.0,0.0,0.075,1.6,-8.517
25.944,0.0,0.0,1.0,0.0,0.077,1.6,-8.517
25.9581,0.0,0.0,1.0,0.0,0.078,1.6,-8.517
25.971,0.0,0.0,1.0,0.0,0.084,1.6,-8.518
25.9849,0.0,0.0,1.0,0.0,0.086,1.6,-8.518
25.9993,0.0,0.0,1.0,0.0,0.089,1.6,-8.519
26.0136,0.0,0.0,1.0,0.0,0.091,1.6,-8.52
26.0275,0.0,0.0,1.0,0.0,0.093,1.6,-8.521
26.0411,0.0,0.0,1.0,0.0,0.094,1.6,-8.521
26.0551,0.0,0.0,1.0,0.0,0.097,1.6,-8.522
26.0697,0.0,0.0,1.0,0.0,0.099,1.6,-8.523
26.0822,0.0,0.0,1.0,0.0,0.102,1.6,-8.524
26.0962,0.0,0.0,1.0,0.0,0.103,1.6,-8.525
26.1103,0.0,0.0,1.0,0.0,0.104,1.6,-8.525
26.1246,0.0,0.0,1.0,0.0,0.106,1.6,-8.527
26.1372,0.0,0.0,1.0,0.0,0.107,1.6,-8.529
26.1516,0.0,0.0,1.0,0.0,0.108,1.6,-8.529
26.1663,0.0,0.0,1.0,0.0,0.109,1.6,-8.53
26.1792,0.0,0.0,1.0,0.0,0.111,1.6,-8.531
26.1932,0.0,0.0,1.0,0.0,0.111,1.6,-8.531
26.2075,0.0,0.0,1.0,0.0,0.113,1.6,-8.533
26.2213,0.0,0.0,1.0,0.0,0.114,1.6,-8.534
26.2352,0.0,0.0,1.0,0.0,0.115,1.6,-8.535
26.2495,0.0,0.0,1.0,0.0,0.116,1.6,-8.537
26.2631,0.0,0.0,1.0,0.0,0.116,1.6,-8.538
26.2767,0.0,0.0,1.0,0.0,0.117,1.6,-8.539
26.2908,0.0,0.0,1.0,0.0,0.118,1.6,-8.54
26.3046,0.0,0.0,1.0,0.0,0.118,1.6,-8.541
26.3187,0.0,0.0,1.0,0.0,0.118,1.6,-8.541
26.3326,0.0,0.0,1.0,0.0,0.119,1.6,-8.542
26.3469,0.0,0.0,1.0,0.0,0.119,1.6,-8.543
26.3604,0.0,0.0,1.0,0.0,0.119,1.6,-8.543
26.3744,0.0,0.0,1.0,0.0,0.119,1.6,-8.545
26.3879,0.0,0.0,1.0,0.0,0.119,1.6,-8.545
26.4022,0.0,0.0,1.0,0.0,0.119,1.6,-8.546
26.4157,0.0,0.0,1.0,0.0,0.119,1.6,-8.547
26.4304,0.0,0.0,1.0,0.0,0.12,1.6,-8.547
26.444,0.0,0.0,1.0,0.0,0.12,1.6,-8.549
26.4574,0.0,0.0,1.0,0.0,0.12,1.6,-8.549
26.4713,0.0,0.0,1.0,0.0,0.12,1.6,-8.549
26.4854,0.0,0.0,1.0,0.0,0.12,1.6,-8.55
26.4993,0.0,0.0,1.0,0.0,0.12,1.6,-8.55
26.5132,0.0,0.0,1.0,0.0,0.12,1.6,-8.55
26.527,0.0,0.0,1.0,0.0,0.12,1.6,-8.552
26.541,0.0,0.0,1.0,0.0,0.12,1.6,-8.552
26.5551,0.0,0.0,1.0,0.0,0.12,1.6,-8.552
26.5688,0.0,0.0,1.0,0.0,0.119,1.6,-8.552
26.5829,0.0,0.0,1.0,0.0,0.119,1.6,-8.552
26.5973,0.0,0.0,1.0,0.0,0.119,1.6,-8.552
26.6109,0.0,0.0,1.0,0.0,0.119,1.6,-8.552
26.6241,0.0,0.0,1.0,0.0,0.119,1.6,-8.552
26.6382,0.0,0.0,1.0,0.0,0.118,1.6,-8.552
26.6527,0.0,0.0,1.0,0.0,0.118,1.6,-8.552
26.666,0.0,0.0,1.0,0.0,0.118,1.6,-8.551
26.6803,0.0,0.0,1.0,0.0,0.117,1.6,-8.551
26.6939,0.0,0.0,1.0,0.0,0.116,1.6,-8.551
26.7075,0.0,0.0,1.0,0.0,0.116,1.6,-8.55
26.7213,0.0,0.0,1.0,0.0,0.114,1.6,-8.55
26.7354,0.0,0.0,1.0,0.0,0.114,1.6,-8.549
26.7494,0.0,0.0,1.0,0.0,0.113,1.6,-8.548
26.763,0.0,0.0,1.0,0.0,0.113,1.6,-8.547
26.7776,0.0,0.0,1.0,0.0,0.112,1.6,-8.547
26.7909,0.0,0.0,1.0,0.0,0.111,1.6,-8.546
26.8048,0.0,0.0,1.0,0.0,0.11,1.6,-8.545
26.8194,0.0,0.0,1.0,0.0,0.109,1.6,-8.544
26.8327,0.0,0.0,1.0,0.0,0.109,1.6,-8.543
26.8461,0.0,0.0,1.0,0.0,0.107,1.6,-8.541
26.8602,0.0,0.0,1.0,0.0,0.106,1.6,-8.539
26.8741,0.0,0.0,1.0,0.0,0.105,1.6,-8.538
26.8878,0.0,0.0,1.0,0.0,0.103,1.6,-8.538
26.903,0.0,0.0,1.0,0.0,0.102,1.6,-8.537
26.9153,0.0,0.0,1.0,0.0,0.101,1.6,-8.535
26.9295,0.0,0.0,1.0,0.0,0.1,1.6,-8.533
26.9437,0.0,0.0,1.0,0.0,0.098,1.6,-8.532
26.9571,0.0,0.0,1.0,0.0,0.097,1.6,-8.531
26.9716,0.0,0.0,1.0,0.0,0.095,1.6,-8.53
26.9852,0.0,0.0,1.0,0.0,0.094,1.6,-8.529
26.999,0.0,0.0,1.0,0.0,0.093,1.6,-8.528
27.0132,0.0,0.0,1.0,0.0,0.091,1.6,-8.526
27.0268,0.0,0.0,1.0,0.0,0.09,1.6,-8.525
27.041,0.0,0.0,1.0,0.0,0.088,1.6,-8.524
27.0548,0.0,0.0,1.0,0.0,0.087,1.6,-8.523
27.0677,0.0,0.0,1.0,0.0,0.087,1.6,-8.522
27.0823,0.0,0.0,1.0,0.0,0.086,1.6,-8.521
27.0967,0.0,0.0,1.0,0.0,0.083,1.6,-8.519
27.1099,0.0,0.0,1.0,0.0,0.083,1.6,-8.519
27.1243,0.0,0.0,1.0,0.0,0.08,1.6,-8.518
27.1375,0.0,0.0,1.0,0.0,0.08,1.6,-8.517
27.152,0.0,0.0,1.0,0.0,0.079,1.6,-8.517
27.1665,0.0,0.0,1.0,0.0,0.078,1.6,-8.516
27.1813,0.0,0.0,1.0,0.0,0.078,1.6,-8.516
27.1938,0.0,0.0,1.0,0.0,0.077,1.6,-8.516
27.2078,0.0,0.0,1.0,0.0,0.076,1.6,-8.516
27.2223,0.0,0.0,1.0,0.0,0.076,1.6,-8.515
27.2351,0.0,0.0,1.0,0.0,0.076,1.6,-8.515
27.249,0.0,0.0,1.0,0.0,0.075,1.6,-8.515
27.263,0.0,0.0,1.0,0.0,0.075,1.6,-8.515
27.2768,0.0,0.0,1.0,0.0,0.074,1.6,-8.515
27.2917,0.0,0.0,1.0,0.0,0.074,1.6,-8.515
27.3051,0.0,0.0,1.0,0.0,0.074,1.6,-8.515
27.32,0.0,0.0,1.0,0.0,0.073,1.6,-8.515
27.3325,0.0,0.0,1.0,0.0,0.073,1.6,-8.516
27.3465,0.0,0.0,1.0,0.0,0.072,1.6,-8.516
27.3607,0.0,0.0,1.0,0.0,0.072,1.6,-8.517
27.3746,0.0,0.0,1.0,0.0,0.071,1.6,-8.517
27.388,0.0,0.0,1.0,0.0,0.071,1.6,-8.517
27.4028,0.0,0.0,1.0,0.0,0.071,1.6,-8.518
27.4162,0.0,0.0,1.0,0.0,0.07,1.6,-8.517
27.4305,0.0,0.0,1.0,0.0,0.07,1.6,-8.518
27.4439,0.0,0.0,1.0,0.0,0.069,1.6,-8.518
27.4573,0.0,0.0,1.0,0.0,0.069,1.6,-8.518
27.4711,0.0,0.0,1.0,0.0,0.069,1.6,-8.519
27.4851,0.0,0.0,1.0,0.0,0.068,1.6,-8.519
27.4991,0.0,0.0,1.0,0.0,0.068,1.6,-8.52
27.5125,0.0,0.0,1.0,0.0,0.067,1.6,-8.52
27.5263,0.0,0.0,1.0,0.0,0.067,1.6,-8.52
27.5418,0.0,0.0,1.0,0.0,0.067,1.6,-8.521
27.5554,0.0,0.0,1.0,0.0,0.067,1.6,-8.521
27.5697,0.0,0.0,1.0,0.0,0.066,1.6,-8.521
27.5826,0.0,0.0,1.0,0.0,0.065,1.6,-8.522
27.5969,0.0,0.0,1.0,0.0,0.065,1.6,-8.522
27.6103,0.0,0.0,1.0,0.0,0.065,1.6,-8.522
27.6238,0.0,0.0,1.0,0.0,0.065,1.6,-8.523
27.6373,0.0,0.0,1.0,0.0,0.065,1.6,-8.523
27.652,0.0,0.0,1.0,0.0,0.064,1.6,-8.523
27.6661,0.0,0.0,1.0,0.0,0.063,1.6,-8.523
27.6805,0.0,0.0,1.0,0.0,0.063,1.6,-8.523
27.6935,0.0,0.0,1.0,0.0,0.062,1.6,-8.524
27.7077,0.0,0.0,1.0,0.0,0.062,1.6,-8.524
27.7215,0.0,0.0,1.0,0.0,0.062,1.6,-8.524
27.7349,0.0,0.0,1.0,0.0,0.061,1.6,-8.525
27.75,0.0,0.0,1.0,0.0,0.061,1.6,-8.525
27.7628,0.0,0.0,1.0,0.0,0.06,1.6,-8.525
27.7769,0.0,0.0,1.0,0.0,0.059,1.6,-8.525
27.7907,0.0,0.0,1.0,0.0,0.059,1.6,-8.525
27.8049,0.0,0.0,1.0,0.0,0.059,1.6,-8.526
27.8197,0.0,0.0,1.0,0.0,0.058,1.6,-8.526
27.8332,0.0,0.0,1.0,0.0,0.058,1.6,-8.526
27.8462,0.0,0.0,1.0,0.0,0.057,1.6,-8.527
27.8602,0.0,0.0,1.0,0.0,0.057,1.6,-8.527
27.874,0.0,0.0,1.0,0.0,0.057,1.6,-8.527
27.8875,0.0,0.0,1.0,0.0,0.056,1.6,-8.528
27.9014,0.0,0.0,1.0,0.0,0.056,1.6,-8.528
27.9159,0.0,0.0,1.0,0.0,0.055,1.6,-8.528
27.9297,0.0,0.0,1.0,0.0,0.054,1.6,-8.528
27.9437,0.0,0.0,1.0,0.0,0.054,1.6,-8.528
27.9571,0.0,0.0,1.0,0.0,0.054,1.6,-8.528
27.9712,0.0,0.0,1.0,0.0,0.053,1.6,-8.529
27.9853,0.0,0.0,1.0,0.0,0.053,1.6,-8.529
27.999,0.0,0.0,1.0,0.0,0.053,1.6,-8.529
28.0128,0.0,0.0,1.0,0.0,0.053,1.6,-8.53
28.0264,0.0,0.0,1.0,0.0,0.053,1.6,-8.53
28.0409,0.0,0.0,1.0,0.0,0.053,1.6,-8.53
28.0555,0.0,0.0,1.0,0.0,0.053,1.6,-8.531
28.0691,0.0,0.0,1.0,0.0,0.053,1.6,-8.531
28.0824,0.0,0.0,1.0,0.0,0.054,1.6,-8.532
28.0966,0.0,0.0,1.0,0.0,0.054,1.6,-8.532
28.1107,0.0,0.0,1.0,0.0,0.054,1.6,-8.532
28.124,0.0,0.0,1.0,0.0,0.053,1.6,-8.532
28.1377,0.0,0.0,1.0,0.0,0.055,1.6,-8.533
28.1517,0.0,0.0,1.0,0.0,0.055,1.6,-8.533
28.166,0.0,0.0,1.0,0.0,0.055,1.6,-8.534
28.1795,0.0,0.0,1.0,0.0,0.055,1.6,-8.534
28.1933,0.0,0.0,1.0,0.0,0.055,1.6,-8.534
28.2077,0.0,0.0,1.0,0.0,0.056,1.6,-8.535
28.2213,0.0,0.0,1.0,0.0,0.056,1.6,-8.535
28.2353,0.0,0.0,1.0,0.0,0.056,1.6,-8.536
28.2496,0.0,0.0,1.0,0.0,0.056,1.6,-8.536
28.2628,0.0,0.0,1.0,0.0,0.056,1.6,-8.537
28.2767,0.0,0.0,1.0,0.0,0.056,1.6,-8.537
28.291,0.0,0.0,1.0,0.0,0.057,1.6,-8.537
